Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
20/11/07,21.700991,48.193363,67.929726,51.2164,24.200382,61.735271,23.191225,28.517401,67.100548,26.354649,192.425156,21.862951,82.138763,18.638126,49.697582,32.919823,43.05011,63.596462,39.3685,27.09256,13.450802,15.177113,54.262085,39.716694,47.990479,58.866734,11.347786,24.74861,35.693199,27.448126
21/11/07,21.650866,45.944328,67.581795,50.961391,23.542036,60.225258,22.991779,27.67181,66.504593,25.75189,185.364487,21.517754,81.185677,17.988132,49.330204,32.168587,42.203533,62.922607,38.416924,26.818346,13.580386,14.929956,53.557961,38.832188,47.40469,57.646946,11.347786,24.054773,35.191132,27.404633
23/11/07,22.046715,47.035023,69.22863,51.478931,23.908707,60.871403,23.010248,28.29191,67.459671,26.098295,191.540421,22.208168,82.639137,18.309475,49.444798,33.172852,42.490627,64.092171,39.19178,26.724333,13.76828,15.350792,54.002682,40.042542,47.990479,58.185577,11.347786,24.450432,35.873619,27.700422
26/11/07,22.175241,45.267933,69.530151,50.878864,22.91703,58.848667,22.799723,27.728193,65.465462,25.447062,183.55069,21.088163,80.98716,17.798244,49.807072,31.994602,41.828091,62.736706,39.144188,25.831167,13.429204,14.896551,53.506069,38.917534,47.378056,57.567741,11.347786,23.641918,35.32449,27.178429
27/11/07,22.46698,47.026562,70.921829,51.62146,22.908701,59.213886,23.261404,28.094608,66.000313,25.945881,188.753265,20.999216,82.464394,18.338692,50.073223,33.489162,42.299232,63.604198,40.061802,25.901682,13.692693,15.283995,54.202782,39.708916,48.185738,58.613258,11.347786,23.773802,35.952065,27.596027
28/11/07,23.162289,48.540001,72.375381,53.3992,23.375368,60.442989,23.39138,29.362989,67.176956,26.645626,201.308472,21.865484,85.27594,19.127455,50.531586,34.762302,42.67466,64.603325,40.755104,26.403105,14.0836,15.658076,54.780914,39.918415,48.56739,60.078617,11.347786,24.318546,37.050323,28.439917
29/11/07,23.685373,48.100346,72.066093,53.796738,23.4587,60.794144,23.317108,29.405268,67.688866,26.423922,198.530258,21.563837,85.379204,19.237,50.568546,34.517162,42.954399,64.758247,40.727913,26.316921,13.975617,15.764956,54.958794,40.570133,48.602886,59.753876,11.347786,24.358686,37.293499,28.544313
30/11/07,23.419334,49.867439,71.548096,53.931747,23.350367,61.643955,23.060873,29.55324,68.124382,26.527853,200.529877,22.089781,83.536575,19.047112,50.080597,36.074982,43.042744,64.487129,40.347282,26.324762,14.178634,15.871843,54.847618,41.206345,48.815907,59.223164,11.347786,24.777287,37.575909,28.840109
3/12/07,22.987499,49.54615,70.968208,54.051754,22.975363,61.693119,23.098011,29.271378,67.887543,25.585625,200.751099,22.035641,84.052872,19.171267,50.058418,35.750759,44.043922,63.673901,39.946247,25.79199,14.470197,15.731559,54.49184,41.470139,48.487511,59.349895,11.347786,24.708462,37.552376,28.74441
4/12/07,23.109591,48.286346,69.576553,54.014271,22.467022,61.215549,23.302254,28.926104,67.329788,25.11451,190.425507,22.267679,84.688248,19.21509,50.228474,34.912533,44.191147,63.580944,39.687962,25.674475,14.211028,15.678124,54.321388,41.058926,48.221249,59.207329,11.347786,25.115599,37.803402,28.492115
5/12/07,23.840887,48.979671,70.125473,54.539337,22.900356,62.71854,23.413656,29.447544,68.705093,25.433199,193.115326,22.406897,85.903397,19.87969,50.428093,35.505634,43.808338,64.87442,40.638947,26.755663,14.241264,16.018803,54.706783,42.028763,48.531887,60.870674,11.347786,25.528456,38.360371,28.7999
6/12/07,24.412811,50.332455,70.960503,55.769459,23.158701,64.179398,23.421085,29.694166,69.866486,25.814245,196.875671,22.809095,87.126511,20.434746,50.494617,36.541542,44.375175,65.695419,40.707355,27.069057,14.176248,16.14572,54.981026,42.613808,49.685715,61.773636,11.347786,25.471115,38.650627,28.77352
7/12/07,24.971876,48.159538,72.027451,55.656971,22.87536,63.884418,23.450794,30.116964,69.9123,25.793472,192.787933,22.809095,86.459343,20.252163,50.036243,36.438744,44.286835,66.756531,41.50782,27.053389,14.174078,16.299368,54.936565,42.247177,50.280388,61.837017,11.347786,25.975719,38.454502,28.835073
10/12/07,24.960314,48.683746,71.625404,57.442188,23.050365,64.418205,23.495356,30.180387,70.317284,25.918171,198.379852,22.886442,86.880295,20.288685,50.117561,37.498375,45.567745,67.182487,41.576237,27.233582,14.273771,16.279333,55.09222,43.04282,51.363213,62.438984,11.347786,26.004393,38.776138,28.448143
11/12/07,24.231594,46.130337,68.57914,55.296936,23.350367,63.132923,23.383949,29.207964,68.980179,25.654903,186.824402,21.966034,84.974159,19.667894,49.940151,36.328022,46.473213,65.563751,41.323097,26.716488,13.914,15.918599,54.729004,41.155117,50.653152,60.530079,11.347786,25.499792,38.462353,27.929306
12/12/07,24.529764,45.724503,67.202942,55.371933,24.000378,64.460335,23.681028,29.419361,70.233231,25.807325,188.089661,22.035641,86.149597,19.923512,50.051029,36.494091,45.391064,67.120544,40.85788,27.006382,13.968185,15.905239,55.344208,42.418781,51.008183,60.815243,11.347786,25.769293,38.005318,28.386585
13/12/07,24.654434,45.521591,68.463188,55.671963,24.217043,65.37336,23.799866,31.279638,70.844482,26.03595,184.462036,21.378206,85.919273,19.835876,50.176716,36.185688,45.280636,67.321915,40.905769,27.593987,14.078714,15.791684,55.144096,42.434387,50.617653,61.472649,11.347786,25.815163,38.084114,28.808689
14/12/07,24.469358,44.21106,68.362686,55.049397,23.875378,64.628899,23.695881,30.377699,69.667793,25.571764,186.39975,20.597025,84.005188,19.200483,49.969723,35.742855,45.022987,66.555145,40.755257,27.664511,13.940008,15.430958,54.773491,41.100525,50.351387,60.743961,11.347786,25.44245,37.53252,29.028536
17/12/07,23.699509,44.118065,67.574059,53.376682,23.292032,63.196117,23.198273,29.137497,68.682175,25.273863,184.594727,20.063337,83.020355,18.784193,49.940151,35.213039,43.992378,66.438972,40.700508,26.943705,13.664761,15.34412,54.284321,41.030315,50.227123,59.437035,11.347786,24.714207,37.690109,29.010952
18/12/07,23.51701,43.779846,67.39624,53.294193,23.4587,64.045967,23.10544,29.30662,69.851212,25.495554,178.295013,20.473269,84.434059,18.922958,50.058418,34.714863,44.043922,66.493172,40.871555,27.21792,13.816476,15.611315,53.987843,41.077103,50.768551,60.134045,11.347786,25.121328,38.013199,29.037333
19/12/07,23.535006,43.889774,66.970985,53.136658,23.492033,63.842285,23.339396,28.890863,69.858856,25.33621,180.639709,20.295378,85.093277,19.127455,49.770103,34.778118,43.322491,65.780632,40.597904,27.257088,13.827308,15.544517,54.091621,41.264317,50.910549,60.039028,11.347786,25.029583,37.887131,28.368998
20/12/07,24.060656,43.145721,67.411674,53.639217,23.567038,64.649948,23.127722,28.897909,70.393692,25.517885,179.32135,20.318581,86.443459,19.288124,49.777496,34.264118,43.27832,65.439827,40.050568,27.829025,14.306282,15.51112,54.247257,40.694893,51.576221,60.514244,11.347786,25.127064,37.705879,28.430553
21/12/07,24.921757,43.923592,68.865219,54.554325,23.833708,66.047623,23.421085,29.067038,71.386978,25.951097,185.452942,20.620226,88.198692,19.689806,50.294994,34.880913,44.191147,66.648079,40.467899,28.252102,14.362631,15.524482,54.906914,41.896152,52.357292,61.646923,11.347786,25.41378,37.989563,28.966978
24/12/07,25.550232,45.014275,69.599724,54.53183,23.933708,66.356651,23.473072,28.97543,71.562721,26.223612,189.629227,20.890932,88.67524,19.945423,50.176716,35.450264,44.397266,66.810745,40.871555,28.659513,14.494834,15.584595,54.803139,42.964828,52.259644,61.924122,11.347786,25.683289,38.407196,29.230801
26/12/07,25.569511,44.726803,69.584259,55.274429,23.650372,66.609482,23.398804,28.834492,72.441391,26.237587,191.726166,20.875467,88.603737,20.047678,49.94754,35.537266,44.080723,66.663582,40.652626,28.683016,14.321453,15.497756,54.877262,42.348579,52.321774,61.639008,11.347786,25.861027,38.123512,28.861456
27/12/07,25.52067,43.204914,68.718307,54.554325,23.158701,65.843941,23.135147,28.670752,71.570381,25.986032,187.532257,20.705301,87.047104,19.594866,49.777496,34.509251,43.572777,66.144638,40.071095,28.181589,14.087384,15.310714,54.766079,42.192577,51.798122,60.862747,11.347786,25.448175,37.642845,28.518496
28/12/07,25.68261,42.985096,68.231239,54.876873,22.967024,66.62352,23.124004,28.542591,72.586586,26.090847,187.523392,20.635691,87.436264,19.543745,49.814461,34.208755,43.800983,65.904533,40.166878,28.299112,13.937843,15.297359,55.032906,42.231575,51.727119,60.886539,11.347786,25.585804,37.887131,28.509697
31/12/07,25.457693,43.982777,67.620461,54.426819,22.558685,65.548935,22.789791,28.065573,71.58564,25.902184,190.275116,20.836792,85.855743,19.470707,49.311737,34.517162,43.366642,65.308136,39.756374,27.891703,13.922668,15.183797,54.417721,41.96637,51.656113,60.625153,11.347786,25.052528,37.453709,28.386585
2/1/08,25.041281,43.304043,66.970985,52.979137,22.117016,65.640266,22.68581,27.588562,71.448112,25.685581,183.683411,20.194832,83.147438,18.513969,48.727676,33.639671,42.770374,64.061165,39.250099,27.593987,13.714611,15.304033,53.595009,40.843082,50.298134,59.57169,11.347786,24.777287,36.957275,27.999659
3/1/08,25.052847,42.769512,67.249336,52.791607,22.292015,66.447929,22.923477,27.431923,71.692612,25.71353,181.241333,19.970526,83.314232,18.017347,48.74247,33.40834,42.645222,64.053429,39.215885,27.711502,13.59107,15.484403,53.595009,41.38913,50.528904,60.419209,11.347786,24.891968,36.547508,27.938101
4/1/08,23.140436,41.69202,66.352455,51.40395,21.767012,65.562981,22.968039,26.335505,70.355476,25.182486,176.897034,19.305357,80.319969,16.556679,48.675926,32.650501,41.997421,63.325363,38.894344,26.935873,13.380846,15.250598,53.380077,40.086456,49.703465,59.421211,11.347786,24.4275,36.027439,27.375292
7/1/08,22.830696,41.878658,64.07164,51.553955,21.775343,64.706161,23.510214,26.470772,69.69841,25.280321,172.296051,19.622475,79.462227,16.710043,49.430016,32.977573,42.718853,62.821907,39.626392,27.116066,13.46104,15.517797,53.728439,40.593494,50.484528,59.143959,11.347786,24.857561,36.68935,27.401672
8/1/08,22.009445,40.682381,61.7831,50.368797,21.192001,63.877407,23.60676,26.257187,68.804436,24.735296,167.668594,19.135199,77.50843,16.257236,49.48917,31.669321,42.019508,62.12484,40.816826,26.207237,13.400355,15.678124,53.869247,39.353218,49.889847,56.862816,11.347786,24.318947,36.224442,26.856457
9/1/08,23.056898,41.64109,62.084629,50.428814,21.867014,65.01516,24.238058,26.03648,69.958176,25.014795,169.659424,19.12746,78.080261,16.615097,50.124962,32.116043,42.306591,62.109367,41.391506,26.982876,13.430697,15.978724,53.765488,39.883648,49.872116,56.997452,11.347786,24.596943,36.957275,26.522285
10/1/08,22.879536,41.505356,63.677341,50.563828,21.867014,64.544601,24.345753,26.271431,70.034576,25.098633,174.224915,19.552866,79.358963,16.461731,50.206291,32.969589,42.821899,62.12484,41.370995,26.896694,13.554233,16.085598,53.721012,40.226871,49.783352,57.338055,11.347786,25.164515,38.139282,26.970774
11/1/08,22.194515,37.331055,62.254723,49.51371,21.558674,63.680744,23.681028,25.801537,68.995453,24.574587,175.844116,19.111992,77.571968,16.060047,50.184113,32.594677,39.98772,60.087852,41.425728,26.567638,13.155451,16.045527,52.016304,40.141064,49.623581,56.775669,11.347786,24.614317,37.603436,26.662987
14/1/08,22.977213,37.755283,63.143864,50.458824,21.908678,63.849308,23.877853,26.406702,69.400398,24.777222,178.418884,19.637947,81.749596,16.856117,50.235855,32.993526,40.458858,60.800392,40.898922,26.943705,13.16195,16.012123,52.097839,39.821247,49.188683,57.179634,11.347786,24.898102,37.56403,26.689369
15/1/08,21.725409,36.287487,60.198105,49.056156,21.542009,61.995136,23.621609,25.644896,68.017418,24.127394,171.021957,19.622475,80.875946,16.571283,50.095398,31.246515,39.575478,59.778038,39.804283,26.638149,12.366555,15.758283,51.660522,38.752575,48.771526,56.522209,11.347786,24.423199,37.028202,26.24968
16/1/08,20.517296,37.534687,61.752171,48.20853,20.958666,60.576443,23.265118,25.509632,66.114899,24.148357,174.746948,20.372726,80.717117,14.51904,50.502014,33.049358,38.581673,59.870972,39.920574,26.03487,12.49876,15.631359,51.280605,39.119205,49.064423,56.268753,11.347786,24.510069,37.422192,26.23209
17/1/08,20.677952,36.202633,61.481571,47.122307,20.275318,58.118233,23.038595,24.662395,64.113045,23.205061,168.978134,20.30311,80.296173,14.117355,50.147137,31.940544,38.265129,58.058571,37.539711,25.940853,12.132492,15.337437,50.707016,36.997478,48.247864,53.93214,11.347786,23.693453,37.414318,25.299942
18/1/08,20.738356,37.000172,60.615639,47.378777,20.250319,58.616913,22.555836,24.875982,65.006996,23.973677,165.642441,20.326317,82.122887,13.876351,49.008614,31.581572,38.574303,58.019859,36.479271,25.862497,12.245189,15.030154,50.021698,36.030228,48.283371,53.900463,11.347786,22.639376,37.493118,25.071301
22/1/08,20.003208,36.771091,59.99712,48.140644,19.566975,57.064743,21.831703,24.875982,62.997478,23.791998,168.721512,21.811344,80.391479,13.591519,48.25452,32.594677,38.611122,58.21349,35.13147,25.039856,12.416405,14.849792,48.516937,36.014637,45.460926,53.258873,11.347786,21.909639,38.769684,24.728338
23/1/08,17.873596,39.206108,59.200748,49.091087,20.025318,57.205212,21.861412,25.886971,63.76157,24.169319,176.41922,23.164886,84.267273,14.592081,47.463467,36.471561,39.023357,58.941544,34.419956,25.016356,12.466249,15.270638,49.343811,36.209633,44.688747,56.221218,11.347786,22.048637,39.526161,25.080095
24/1/08,17.427624,39.969677,60.012558,49.21933,20.925329,58.764397,22.236475,25.637781,65.709938,24.211246,176.251114,22.863235,84.910614,15.110612,46.953354,35.865311,39.752151,58.654968,33.906849,26.050543,12.442412,15.397554,49.276779,36.201832,44.218334,57.472698,11.347786,22.141298,38.541153,25.704456
25/1/08,16.709183,38.552799,59.556416,49.732277,20.166986,57.465069,21.690592,25.851368,64.135956,23.757065,169.621201,22.066584,83.01239,14.606685,46.177074,34.812309,39.825768,58.484573,32.695885,25.807665,12.136826,15.103638,48.651028,35.437401,44.378101,57.623192,11.347786,21.869097,37.895004,25.220798
28/1/08,16.709183,40.215733,59.99712,51.452106,20.083652,58.195507,22.061939,26.762684,65.045197,24.260153,173.946609,22.538387,83.377754,14.818482,46.62804,36.351913,37.595226,59.979412,33.694744,25.635302,12.416405,15.357475,48.63612,37.442101,46.153229,58.399422,11.347786,22.071808,38.383553,25.827576
29/1/08,16.905823,40.555103,62.594906,52.040474,20.050316,58.012878,21.74258,27.011873,65.006996,24.288095,173.769318,22.979252,84.267273,14.971852,46.554119,37.851601,37.359657,60.428623,32.846397,25.541286,12.429409,15.484403,48.181736,37.153484,45.070396,57.963779,11.347786,22.419302,38.619968,25.326324
30/1/08,16.988077,40.164833,64.07164,51.625599,20.30032,58.45536,21.452927,26.897959,65.159828,24.413876,175.985291,22.724014,83.909889,15.110612,45.970058,37.771835,37.551056,60.583527,31.573864,25.227894,12.873702,15.430958,48.487137,37.309502,44.520111,57.623192,11.347786,22.147089,38.738159,25.862747
31/1/08,17.396778,41.683525,64.311348,53.54911,20.416988,58.46941,21.909691,27.510256,65.480721,24.707348,176.871552,23.698559,85.069466,15.410049,46.679794,37.811726,39.442974,61.691101,31.539646,25.541286,13.291988,15.604641,48.732979,37.520103,45.123642,58.03508,11.347786,22.488794,39.983192,26.240885
1/2/08,17.189854,42.082272,63.986603,54.129925,20.783665,57.935627,22.006243,28.400196,65.671707,25.266338,184.166275,23.551611,86.634064,15.899375,46.842449,38.489796,39.914116,62.899361,31.45756,23.856808,13.54773,15.758283,49.202293,38.713577,44.466858,58.708313,11.347786,22.442471,40.329922,26.961981
4/2/08,16.919962,40.436329,64.094856,53.51894,19.850313,57.605534,21.772285,27.944536,65.282066,24.714344,177.979523,22.700811,85.720726,15.483082,46.923771,36.870419,39.663803,62.403683,32.476952,23.653103,13.164118,15.785002,49.276779,38.081734,44.289333,58.652878,11.347786,22.361383,39.455238,27.173035
5/2/08,16.625643,38.773388,63.159328,50.931618,19.38364,56.00423,21.315531,27.182737,62.73772,23.903805,168.282837,21.648918,83.409523,14.783586,46.480194,35.011749,39.634377,61.257374,31.437025,22.775616,12.960391,15.337437,48.449909,36.841469,43.845562,57.306374,11.347786,21.330473,39.053368,26.443142
6/2/08,15.67972,38.917629,62.087124,51.278606,19.233637,54.438019,21.430641,27.090187,62.225796,23.896814,165.89859,21.385939,82.588356,14.636624,46.61327,34.876133,39.553383,61.327072,31.272831,22.344704,13.010242,15.303564,48.651028,36.935085,43.827808,56.926163,11.347786,21.255186,38.478115,27.700663
7/2/08,15.58204,39.409718,61.962803,51.535084,19.483641,55.301868,21.705446,26.997633,62.839676,23.917774,168.814636,21.966034,81.591743,14.732144,46.435829,35.98497,40.090782,61.280613,31.265987,22.031315,13.168453,15.357758,48.993702,36.857079,43.517162,56.609325,11.347786,21.399977,39.274002,27.894129
8/2/08,16.126976,38.162525,61.636452,51.30125,19.616982,55.667095,22.002527,27.410568,62.701546,23.645275,165.809921,21.633448,82.333221,14.893799,45.859169,34.955902,40.959423,60.846886,30.465527,22.376038,13.142443,15.107101,48.435005,36.318851,42.780487,56.514286,11.347786,21.093025,38.422962,28.245884
11/2/08,16.637211,37.865574,63.035011,52.364834,19.600311,56.488831,22.095362,27.075943,63.860275,23.764055,164.746307,22.190329,83.824089,15.19505,45.748268,34.580986,41.209732,61.404526,30.99917,22.101826,13.146781,15.039358,49.165024,35.811813,42.798248,56.688549,11.347786,21.307306,39.084877,28.0788
12/2/08,16.047295,38.247372,64.923042,52.802349,19.525311,56.973442,22.251326,27.56008,64.75045,24.015598,160.119492,21.95056,84.932274,15.356697,46.554119,34.549072,41.496822,61.26511,31.833838,22.203672,13.300659,15.364532,50.029156,37.231499,42.842617,57.678631,11.347786,21.753263,39.597092,28.166739
13/2/08,16.630789,39.749092,66.414803,54.046959,20.050316,58.091118,22.05451,27.695354,65.602188,24.441824,159.702927,21.919621,86.439102,15.58448,46.879414,35.179256,41.695591,63.031033,32.545361,22.689434,13.556401,15.405183,49.909946,37.442101,41.688786,58.490112,11.347786,22.390341,39.920158,28.826279
14/2/08,16.381449,38.764912,66.212784,53.134239,19.608644,58.600433,21.74258,27.446169,65.648239,24.029572,156.494308,21.27766,84.613403,15.033406,46.421028,33.990665,40.915268,62.186817,32.086979,22.329041,13.502215,15.208723,49.634335,36.888275,41.369267,57.797997,11.347786,22.01968,39.376434,28.421761
15/2/08,16.017731,38.272816,66.181702,52.76461,19.416975,59.138065,21.82056,27.49601,65.510117,24.015598,158.134079,21.285395,84.637321,14.776232,46.502373,34.501209,40.709145,61.923473,32.51799,22.266359,13.500049,15.127429,49.3885,37.340702,42.372204,56.906948,11.347786,21.909639,38.95879,28.571259
19/2/08,15.702853,37.797695,66.329338,53.10408,19.066969,60.008144,21.575474,27.894703,66.7686,23.952711,154.047989,21.122967,83.712479,14.81297,47.064236,34.16618,40.981522,61.846024,32.203274,22.156248,13.246477,15.154523,49.395954,37.340702,42.673973,57.241081,11.347786,20.467533,39.132156,28.30744
20/2/08,15.913631,38.434025,65.2649,53.745239,19.333643,61.076313,21.623747,27.738075,67.605034,24.00861,157.105911,21.440088,85.984673,14.974621,46.746342,34.42144,41.371696,62.305889,32.169071,22.195566,13.263814,15.222273,49.291664,37.56691,42.69173,57.320644,11.347786,20.409615,39.16367,28.650402
21/2/08,15.620599,37.907997,63.71875,53.398251,19.325308,59.972775,21.534626,27.325132,66.699539,23.754778,155.262344,21.184845,85.251213,14.915839,46.561504,34.357616,40.657623,61.542046,31.560184,22.101189,13.073092,15.174843,49.135227,36.708885,42.425465,56.397774,11.347786,20.479109,39.234604,28.377792
22/2/08,15.353272,38.2304,64.519005,53.692448,19.666973,60.42551,21.634888,27.588562,66.89138,23.656059,157.513657,21.478756,86.160065,14.563152,47.019199,35.043655,40.996243,62.095436,31.519123,21.770847,13.131609,15.242595,49.321457,37.364109,42.034931,57.463844,11.347786,20.965605,39.376434,28.641607
25/2/08,15.389259,38.357662,65.777672,54.49955,19.833647,61.670506,21.824276,27.766548,68.395409,24.121424,157.20343,22.290884,87.762581,14.651321,47.517811,35.123428,41.261261,63.132057,32.01173,21.89669,13.34834,15.432278,49.67157,38.24556,42.585217,58.402618,11.347786,21.150938,39.66013,28.92301
26/2/08,15.313432,38.866714,65.707756,55.291576,20.058651,62.335487,22.102787,27.766548,68.97863,23.931049,153.073013,22.298615,91.190804,15.202404,47.421078,34.876133,41.555721,63.35807,31.73805,22.321413,13.569404,15.46615,50.416496,39.025593,43.428398,58.307137,11.347786,21.318895,40.503281,28.92301
27/2/08,15.803102,39.087322,65.226036,55.985558,20.791996,62.406219,22.299606,27.887585,68.59494,23.987453,160.252533,22.360495,92.849098,15.261188,46.915009,35.426556,40.731243,62.726765,31.088102,22.227026,13.519551,15.411962,50.066395,38.417168,43.641415,58.020725,11.347786,21.075644,40.526924,29.107681
28/2/08,16.696327,37.687397,65.886459,56.113781,20.550325,62.972118,22.080515,27.552961,68.587257,23.86759,156.618439,21.432354,91.876457,15.05545,46.669418,33.855057,40.482937,62.196754,30.92392,21.967482,13.445865,15.276464,49.887604,37.520103,42.611851,57.416107,11.347786,21.533186,39.951675,28.615225
29/2/08,16.067854,35.888721,64.324776,54.559891,20.325321,61.302696,21.70916,26.833879,66.7686,23.36697,150.351898,20.535145,90.776199,14.673368,46.111271,32.427155,40.104942,61.105576,30.30817,21.393318,13.047087,15.093554,49.299114,36.201832,41.253876,56.095455,11.347786,21.035101,39.077003,28.500908
3/3/08,15.645016,35.702061,62.677597,55.216156,20.333652,61.684673,21.917118,27.011873,67.336449,23.550303,146.318985,20.952805,91.07122,14.702759,46.312202,31.765047,39.400829,61.175747,30.143972,21.228149,13.023248,15.073232,49.425755,36.272034,41.138477,55.212387,11.347786,21.017735,39.313393,28.500908
4/3/08,16.016445,36.18568,61.861805,54.114834,20.241985,61.352188,22.047089,26.826759,66.523026,23.634909,145.007202,20.782652,92.25116,14.695409,46.617325,31.262486,39.749172,61.113369,29.93873,21.70006,13.096932,15.066459,49.202293,36.373451,41.502392,54.814602,11.347786,20.670227,39.297638,28.026039
5/3/08,15.999743,35.829319,62.708672,54.197826,20.225321,62.809425,22.162209,26.84811,66.906746,23.740675,146.221512,20.697569,91.996056,14.842366,46.981987,30.903505,39.978931,61.518658,29.849007,22.116915,13.179293,14.937744,49.68647,37.044285,41.910675,55.474922,11.347786,20.82082,39.045483,27.823778
6/3/08,15.542201,35.031811,61.776333,53.368069,19.950315,62.109108,21.946821,26.371101,64.850189,23.169538,140.619766,19.924118,89.707893,14.599893,46.609886,29.810635,39.311882,60.754826,29.255484,21.684332,12.96174,14.626118,49.54493,36.494896,40.659214,54.758896,11.347786,20.432777,39.384331,27.480816
7/3/08,15.711848,35.235428,59.515366,52.681652,20.091978,60.312332,21.853979,25.758816,63.300133,22.725332,141.878372,20.016943,90.840012,14.746844,45.776371,29.962206,38.741169,59.632511,28.813784,21.920286,12.670222,14.463529,49.016048,36.596928,40.126663,53.692848,11.347786,20.316948,39.321278,27.049919
10/3/08,15.382832,33.971272,57.790501,51.836819,19.991978,59.937416,21.78343,25.089569,63.277069,22.351631,137.898666,19.336298,90.895828,14.783586,45.64241,29.100668,39.875172,58.829735,28.475609,22.061855,12.393929,14.32804,48.986248,36.30653,40.002419,52.690426,11.347786,19.905746,38.493877,26.7861
11/3/08,16.367311,37.186821,57.029079,54.771114,20.958666,62.363762,22.084219,26.406702,66.515373,23.550303,144.537445,20.448475,92.873009,15.577134,46.468491,30.983267,40.208702,60.754826,29.207161,23.029278,12.600604,14.714184,49.656677,38.08812,33.940372,54.392944,11.347786,20.392239,39.597092,27.428055
12/3/08,16.19766,36.262035,56.29097,56.762505,20.950329,61.352188,22.121599,26.534855,65.970551,23.945147,144.484283,20.393839,93.335426,15.518353,46.550358,30.799799,39.801056,61.121185,29.296886,22.518038,13.000899,14.416108,49.939751,36.102474,32.555771,54.257683,11.347786,20.027367,39.817181,27.621519
13/3/08,16.443144,36.228092,57.635132,57.079323,20.791996,61.571487,22.024427,26.648767,66.799286,24.149632,146.638138,20.667011,92.410622,15.635921,46.743839,30.400946,40.68306,61.635574,28.938017,22.51018,13.277184,14.368684,50.178131,36.753899,33.975872,54.50433,11.347786,20.079487,40.062637,27.551168
14/3/08,16.272209,34.794247,59.227909,56.415543,20.266987,60.368919,21.501194,26.342623,65.924492,23.846436,139.033173,20.097256,91.8685,15.180348,46.624775,29.148535,40.601517,60.427467,28.275469,21.991077,13.04441,13.982536,49.716278,35.25486,33.008419,53.867882,11.347786,19.587204,39.445068,27.067507
17/3/08,16.28763,35.388157,58.652931,56.166611,20.241985,59.555412,21.560993,25.929686,65.832413,24.206041,133.856873,20.058239,92.123611,15.319963,47.659229,32.155926,40.230938,61.191322,28.882803,22.258492,12.892119,13.935117,49.947193,36.07893,30.035105,53.748512,11.347786,20.044741,39.547993,26.7861
18/3/08,17.070326,37.084995,59.460983,57.984489,21.317003,60.9207,22.203827,27.075943,67.888992,25.482271,155.634552,21.221146,94.403763,15.981256,48.604359,34.070442,40.653419,63.093075,29.807594,23.139389,13.41642,14.226421,51.057137,37.475948,31.11792,55.554485,11.347786,20.438566,40.363503,27.894129
19/3/08,16.665487,35.63419,57.067947,55.615959,20.391987,57.928406,22.409376,25.922569,64.788795,25.094465,147.568787,20.947977,93.231789,15.496309,48.284355,33.87899,39.771408,61.939545,29.669573,22.51018,13.45123,13.962214,50.513325,36.424267,31.552828,54.703201,11.347786,20.345898,40.205135,27.472023
20/3/08,17.128162,39.01096,58.116833,55.683834,20.641991,58.862186,22.813015,25.972404,65.226196,26.434151,159.215408,21.900164,94.339973,15.981256,48.656464,36.670994,40.334705,60.778229,29.924927,22.950626,14.634713,13.948668,51.675415,37.507336,31.348692,54.902119,12.924424,20.919273,42.144932,28.052416
24/3/08,17.932714,40.224209,59.274494,57.350887,21.367002,59.428093,22.865337,26.812519,65.955193,26.370691,158.55069,22.836735,94.922005,16.260471,48.291801,37.133667,41.335289,61.292625,30.539154,22.942762,15.028481,13.962214,52.122375,37.428837,31.694834,55.960217,11.996516,21.411558,42.461643,28.175533
25/3/08,18.11907,40.309048,58.9715,57.811005,21.45867,59.802998,22.951298,26.954914,65.379662,26.279032,159.215408,22.446495,94.052971,16.363337,48.038765,36.742779,41.653988,61.557652,30.82901,22.919165,14.874018,14.077384,51.802059,37.483795,31.313175,55.817013,12.703491,21.371017,42.002426,28.210714
26/3/08,18.643442,38.484924,59.282276,58.354118,20.650324,60.100121,22.854132,26.919317,66.193077,26.180311,155.537079,21.978205,93.207901,16.062084,48.150406,35.187244,41.20929,61.308231,30.849728,22.462982,14.417159,14.016412,51.876549,37.318974,30.265856,55.379459,12.846092,20.930857,41.883648,27.929306
27/3/08,18.025251,38.035252,57.666187,58.105194,20.15032,59.703957,22.913925,26.552135,66.147034,25.968786,149.03125,21.68943,92.099655,15.496309,48.090855,34.190109,41.09811,60.6847,30.904928,22.061855,14.354071,13.928343,51.705227,37.248333,30.177101,55.220329,12.635204,20.826609,41.464031,27.595139
28/3/08,18.379972,36.609894,57.083466,58.150452,20.066988,59.774708,22.775642,26.393742,65.39502,25.81366,145.760605,21.369434,91.342255,15.275881,47.763401,34.070442,41.120354,60.754826,30.718596,21.951744,14.327963,13.887702,51.72757,37.216942,30.532143,54.536144,12.605078,20.762903,41.266094,27.260973
31/3/08,18.442949,37.093498,57.782757,59.055634,20.075317,60.383064,22.749481,26.530539,64.903908,26.095699,146.593781,21.829918,91.796707,15.562441,48.276917,34.261902,41.335289,61.690155,26.19121,22.321413,14.793524,14.178999,52.196869,37.554432,30.523251,54.750954,12.52474,21.110397,41.709469,27.595139
