"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	% of Total Deaths
	"Emmet County, IA"	"19063"	2282	187241	1218.8	1168.7	1268.8	0.0%
	"Fayette County, IA"	"19065"	4542	379819	1195.8	1161.1	1230.6	0.0%
	"Floyd County, IA"	"19067"	3601	295029	1220.6	1180.7	1260.4	0.0%
	"Franklin County, IA"	"19069"	2260	191130	1182.4	1133.7	1231.2	0.0%
	"Fremont County, IA"	"19071"	1700	134801	1261.1	1201.2	1321.1	0.0%
	"Greene County, IA"	"19073"	2246	172797	1299.8	1246.0	1353.5	0.0%
	"Grundy County, IA"	"19075"	2419	222885	1085.3	1042.1	1128.6	0.0%
	"Guthrie County, IA"	"19077"	2366	198774	1190.3	1142.3	1238.3	0.0%
	"Hamilton County, IA"	"19079"	3060	285293	1072.6	1034.6	1110.6	0.0%
	"Hancock County, IA"	"19081"	2281	207465	1099.5	1054.3	1144.6	0.0%
	"Hardin County, IA"	"19083"	4272	321720	1327.9	1288.0	1367.7	0.0%
	"Harrison County, IA"	"19085"	3400	270321	1257.8	1215.5	1300.0	0.0%
	"Henry County, IA"	"19087"	3781	364006	1038.7	1005.6	1071.8	0.0%
	"Howard County, IA"	"19089"	2107	173914	1211.5	1159.8	1263.2	0.0%
	"Humboldt County, IA"	"19091"	2137	179057	1193.5	1142.9	1244.1	0.0%
	"Ida County, IA"	"19093"	1786	131747	1355.6	1292.8	1418.5	0.0%
	"Iowa County, IA"	"19095"	3063	291210	1051.8	1014.6	1089.1	0.0%
	"Jackson County, IA"	"19097"	3889	358548	1084.7	1050.6	1118.7	0.0%
	"Jasper County, IA"	"19099"	6523	667544	977.2	953.5	1000.9	0.0%
	"Jefferson County, IA"	"19101"	2733	300303	910.1	876.0	944.2	0.0%
	"Johnson County, IA"	"19103"	10654	2281399	467.0	458.1	475.9	0.0%
	"Jones County, IA"	"19105"	3513	369348	951.1	919.7	982.6	0.0%
	"Keokuk County, IA"	"19107"	2180	193222	1128.2	1080.9	1175.6	0.0%
	"Kossuth County, IA"	"19109"	3340	287597	1161.3	1122.0	1200.7	0.0%
	"Lee County, IA"	"19111"	7833	652174	1201.1	1174.5	1227.7	0.0%
	"Linn County, IA"	"19113"	28433	3710766	766.2	757.3	775.1	0.1%
	"Louisa County, IA"	"19115"	1970	210819	934.5	893.2	975.7	0.0%
	"Lucas County, IA"	"19117"	1981	163960	1208.2	1155.0	1261.4	0.0%
	"Lyon County, IA"	"19119"	2131	210144	1014.1	971.0	1057.1	0.0%
	"Madison County, IA"	"19121"	2575	271982	946.8	910.2	983.3	0.0%
	"Mahaska County, IA"	"19123"	3943	402565	979.5	948.9	1010.0	0.0%
	"Marion County, IA"	"19125"	5929	593846	998.4	973.0	1023.8	0.0%
	"Marshall County, IA"	"19127"	8610	721399	1193.5	1168.3	1218.7	0.0%
	"Mills County, IA"	"19129"	2467	267463	922.4	886.0	958.8	0.0%
	"Mitchell County, IA"	"19131"	2361	194448	1214.2	1165.2	1263.2	0.0%
	"Monona County, IA"	"19133"	2842	169892	1672.8	1611.3	1734.3	0.0%
	"Monroe County, IA"	"19135"	1835	143389	1279.7	1221.2	1338.3	0.0%
	"Montgomery County, IA"	"19137"	2742	197012	1391.8	1339.7	1443.9	0.0%
	"Muscatine County, IA"	"19139"	6942	762029	911.0	889.6	932.4	0.0%
	"O'Brien County, IA"	"19141"	3436	260545	1318.8	1274.7	1362.9	0.0%
	"Osceola County, IA"	"19143"	1406	118506	1186.4	1124.4	1248.5	0.0%
	"Page County, IA"	"19145"	3857	290587	1327.3	1285.4	1369.2	0.0%
	"Palo Alto County, IA"	"19147"	2327	172172	1351.6	1296.6	1406.5	0.0%
	"Plymouth County, IA"	"19149"	4359	448369	972.2	943.3	1001.1	0.0%
	"Pocahontas County, IA"	"19151"	1869	138390	1350.5	1289.3	1411.8	0.0%
	"Polk County, IA"	"19153"	54235	7518417	721.4	715.3	727.4	0.1%
	"Pottawattamie County, IA"	"19155"	15722	1639018	959.2	944.2	974.2	0.0%
	"Poweshiek County, IA"	"19157"	3973	339675	1169.6	1133.3	1206.0	0.0%
	"Ringgold County, IA"	"19159"	1433	93962	1525.1	1446.1	1604.0	0.0%
	"Sac County, IA"	"19161"	2631	191094	1376.8	1324.2	1429.4	0.0%
	"Scott County, IA"	"19163"	24543	2941028	834.5	824.1	844.9	0.1%
	"Shelby County, IA"	"19165"	2653	223717	1185.9	1140.7	1231.0	0.0%
	"Sioux County, IA"	"19167"	4529	599078	756.0	734.0	778.0	0.0%
	"Story County, IA"	"19169"	8685	1567534	554.1	542.4	565.7	0.0%
	"Tama County, IA"	"19171"	3656	321428	1137.4	1100.6	1174.3	0.0%
	"Taylor County, IA"	"19173"	1534	116803	1313.3	1247.6	1379.0	0.0%
	"Union County, IA"	"19175"	2698	222520	1212.5	1166.7	1258.2	0.0%
	"Van Buren County, IA"	"19177"	1703	136731	1245.5	1186.4	1304.7	0.0%
	"Wapello County, IA"	"19179"	7439	640416	1161.6	1135.2	1188.0	0.0%
	"Warren County, IA"	"19181"	6482	805502	804.7	785.1	824.3	0.0%
	"Washington County, IA"	"19183"	4234	387742	1092.0	1059.1	1124.9	0.0%
	"Wayne County, IA"	"19185"	1714	116767	1467.9	1398.4	1537.4	0.0%
	"Webster County, IA"	"19187"	8293	691351	1199.5	1173.7	1225.4	0.0%
	"Winnebago County, IA"	"19189"	2365	199021	1188.3	1140.4	1236.2	0.0%
	"Winneshiek County, IA"	"19191"	3271	378414	864.4	834.8	894.0	0.0%
	"Woodbury County, IA"	"19193"	16693	1838559	907.9	894.2	921.7	0.0%
	"Worth County, IA"	"19195"	1673	138111	1211.3	1153.3	1269.4	0.0%
	"Wright County, IA"	"19197"	3110	242528	1282.3	1237.3	1327.4	0.0%
	"Allen County, KS"	"20001"	3238	244204	1325.9	1280.3	1371.6	0.0%
	"Anderson County, KS"	"20003"	1762	144796	1216.9	1160.1	1273.7	0.0%
	"Atchison County, KS"	"20005"	3324	302086	1100.3	1062.9	1137.8	0.0%
	"Barber County, KS"	"20007"	1183	89542	1321.2	1245.9	1396.5	0.0%
	"Barton County, KS"	"20009"	5525	496304	1113.2	1083.9	1142.6	0.0%
	"Bourbon County, KS"	"20011"	3458	270882	1276.6	1234.0	1319.1	0.0%
	"Brown County, KS"	"20013"	2387	182319	1309.2	1256.7	1361.8	0.0%
	"Butler County, KS"	"20015"	10339	1146149	902.1	884.7	919.5	0.0%
	"Chase County, KS"	"20017"	658	51389	1280.4	1182.6	1378.3	0.0%
	"Chautauqua County, KS"	"20019"	1130	69071	1636.0	1540.6	1731.4	0.0%
	"Cherokee County, KS"	"20021"	4819	389705	1236.6	1201.7	1271.5	0.0%
	"Cheyenne County, KS"	"20023"	725	51300	1413.3	1310.4	1516.1	0.0%
	"Clark County, KS"	"20025"	573	40551	1413.0	1297.3	1528.7	0.0%
	"Clay County, KS"	"20027"	1961	153327	1279.0	1222.4	1335.6	0.0%
	"Cloud County, KS"	"20029"	2655	173559	1529.7	1471.6	1587.9	0.0%
	"Coffey County, KS"	"20031"	1865	155048	1202.9	1148.3	1257.4	0.0%
	"Comanche County, KS"	"20033"	610	34426	1771.9	1631.3	1912.5	0.0%
	"Cowley County, KS"	"20035"	7762	651055	1192.2	1165.7	1218.7	0.0%
	"Crawford County, KS"	"20037"	7865	699530	1124.3	1099.5	1149.2	0.0%
	"Decatur County, KS"	"20039"	910	55947	1626.5	1520.9	1732.2	0.0%
	"Dickinson County, KS"	"20041"	4257	349738	1217.2	1180.6	1253.8	0.0%
	"Doniphan County, KS"	"20043"	1466	143654	1020.5	968.3	1072.7	0.0%
	"Douglas County, KS"	"20045"	10701	1955779	547.1	536.8	557.5	0.0%
	"Edwards County, KS"	"20047"	746	56409	1322.5	1227.6	1417.4	0.0%
	"Elk County, KS"	"20049"	871	52782	1650.2	1540.6	1759.8	0.0%
	"Ellis County, KS"	"20051"	4421	506633	872.6	846.9	898.3	0.0%
	"Ellsworth County, KS"	"20053"	1510	115995	1301.8	1236.1	1367.4	0.0%
	"Finney County, KS"	"20055"	3621	673396	537.7	520.2	555.2	0.0%
	"Ford County, KS"	"20057"	4417	596348	740.7	718.8	762.5	0.0%
	"Franklin County, KS"	"20059"	4423	459512	962.5	934.2	990.9	0.0%
	"Geary County, KS"	"20061"	3640	565272	643.9	623.0	664.9	0.0%
	"Gove County, KS"	"20063"	711	50666	1403.3	1300.2	1506.5	0.0%
	"Graham County, KS"	"20065"	663	48968	1353.9	1250.9	1457.0	0.0%
	"Grant County, KS"	"20067"	950	140475	676.3	633.3	719.3	0.0%
	"Gray County, KS"	"20069"	938	107177	875.2	819.2	931.2	0.0%
	"Greeley County, KS"	"20071"	314	24075	1304.3	1160.0	1448.5	0.0%
	"Greenwood County, KS"	"20073"	1974	125101	1577.9	1508.3	1647.5	0.0%
	"Hamilton County, KS"	"20075"	528	47359	1114.9	1019.8	1210.0	0.0%
	"Harper County, KS"	"20077"	1771	109856	1612.1	1537.0	1687.2	0.0%
	"Harvey County, KS"	"20079"	6687	612554	1091.7	1065.5	1117.8	0.0%
	"Haskell County, KS"	"20081"	536	75527	709.7	649.6	769.8	0.0%
	"Hodgeman County, KS"	"20083"	395	36025	1096.5	988.3	1204.6	0.0%
	"Jackson County, KS"	"20085"	2368	237283	998.0	957.8	1038.2	0.0%
	"Jefferson County, KS"	"20087"	3078	339804	905.8	873.8	937.8	0.0%
	"Jewell County, KS"	"20089"	863	58625	1472.1	1373.9	1570.3	0.0%
	"Johnson County, KS"	"20091"	58072	9392000	618.3	613.3	623.3	0.1%
	"Kearny County, KS"	"20093"	697	74012	941.7	871.8	1011.7	0.0%
	"Kingman County, KS"	"20095"	1955	145782	1341.0	1281.6	1400.5	0.0%
	"Kiowa County, KS"	"20097"	563	50801	1108.2	1016.7	1199.8	0.0%
	"Labette County, KS"	"20099"	5072	391363	1296.0	1260.3	1331.7	0.0%
	"Lane County, KS"	"20101"	492	33134	1484.9	1353.7	1616.1	0.0%
	"Leavenworth County, KS"	"20103"	9806	1336054	734.0	719.4	748.5	0.0%
	"Lincoln County, KS"	"20105"	838	60053	1395.4	1301.0	1489.9	0.0%
	"Linn County, KS"	"20107"	2008	174199	1152.7	1102.3	1203.1	0.0%
	"Logan County, KS"	"20109"	653	51456	1269.0	1171.7	1366.4	0.0%
	"Lyon County, KS"	"20111"	5179	627412	825.5	803.0	847.9	0.0%
	"McPherson County, KS"	"20113"	6477	526692	1229.8	1199.8	1259.7	0.0%
	"Marion County, KS"	"20115"	3120	229693	1358.3	1310.7	1406.0	0.0%
	"Marshall County, KS"	"20117"	2431	184919	1314.6	1262.4	1366.9	0.0%
	"Meade County, KS"	"20119"	882	81059	1088.1	1016.3	1159.9	0.0%
	"Miami County, KS"	"20121"	4691	561427	835.5	811.6	859.5	0.0%
	"Mitchell County, KS"	"20123"	1666	116833	1426.0	1357.5	1494.4	0.0%
	"Montgomery County, KS"	"20125"	8313	630654	1318.2	1289.8	1346.5	0.0%
	"Morris County, KS"	"20127"	1381	106154	1300.9	1232.3	1369.6	0.0%
	"Morton County, KS"	"20129"	640	58544	1093.2	1008.5	1177.9	0.0%
	"Nemaha County, KS"	"20131"	2478	185960	1332.5	1280.1	1385.0	0.0%
	"Neosho County, KS"	"20133"	3627	298475	1215.2	1175.6	1254.7	0.0%
	"Ness County, KS"	"20135"	848	57289	1480.2	1380.6	1579.8	0.0%
	"Norton County, KS"	"20137"	1234	102938	1198.8	1131.9	1265.7	0.0%
	"Osage County, KS"	"20139"	3333	295430	1128.2	1089.9	1166.5	0.0%
	"Osborne County, KS"	"20141"	1192	71952	1656.7	1562.6	1750.7	0.0%
	"Ottawa County, KS"	"20143"	1340	109705	1221.5	1156.1	1286.9	0.0%
	"Pawnee County, KS"	"20145"	1473	125515	1173.6	1113.6	1233.5	0.0%
	"Phillips County, KS"	"20147"	1438	101934	1410.7	1337.8	1483.6	0.0%
	"Pottawatomie County, KS"	"20149"	3050	371382	821.3	792.1	850.4	0.0%
	"Pratt County, KS"	"20151"	2166	174002	1244.8	1192.4	1297.2	0.0%
	"Rawlins County, KS"	"20153"	733	48365	1515.6	1405.8	1625.3	0.0%
	"Reno County, KS"	"20155"	12749	1154157	1104.6	1085.4	1123.8	0.0%
	"Republic County, KS"	"20157"	1603	93010	1723.5	1639.1	1807.8	0.0%
	"Rice County, KS"	"20159"	2316	184570	1254.8	1203.7	1305.9	0.0%
	"Riley County, KS"	"20161"	5713	1235735	462.3	450.3	474.3	0.0%
	"Rooks County, KS"	"20163"	1244	95828	1298.2	1226.0	1370.3	0.0%
	"Rush County, KS"	"20165"	949	59840	1585.9	1485.0	1686.8	0.0%
	"Russell County, KS"	"20167"	1783	126463	1409.9	1344.5	1475.3	0.0%
	"Saline County, KS"	"20169"	9324	986690	945.0	925.8	964.2	0.0%
	"Scott County, KS"	"20171"	987	88569	1114.4	1044.9	1183.9	0.0%
	"Sedgwick County, KS"	"20173"	71035	8688498	817.6	811.6	823.6	0.2%
	"Seward County, KS"	"20175"	2471	409915	602.8	579.0	626.6	0.0%
	"Shawnee County, KS"	"20177"	31038	3143521	987.4	976.4	998.3	0.1%
	"Sheridan County, KS"	"20179"	584	47025	1241.9	1141.2	1342.6	0.0%
	"Sherman County, KS"	"20181"	1329	111540	1191.5	1127.4	1255.6	0.0%
	"Smith County, KS"	"20183"	1207	72492	1665.0	1571.1	1758.9	0.0%
	"Stafford County, KS"	"20185"	1114	80515	1383.6	1302.3	1464.8	0.0%
	"Stanton County, KS"	"20187"	346	40439	855.6	765.5	945.8	0.0%
	"Stevens County, KS"	"20189"	864	100457	860.1	802.7	917.4	0.0%
	"Sumner County, KS"	"20191"	4914	441013	1114.3	1083.1	1145.4	0.0%
	"Thomas County, KS"	"20193"	1394	142665	977.1	925.8	1028.4	0.0%
	"Trego County, KS"	"20195"	863	54811	1574.5	1469.5	1679.6	0.0%
	"Wabaunsee County, KS"	"20197"	1221	124819	978.2	923.3	1033.1	0.0%
	"Wallace County, KS"	"20199"	340	28161	1207.3	1079.0	1335.7	0.0%
	"Washington County, KS"	"20201"	1516	106950	1417.5	1346.1	1488.8	0.0%
	"Wichita County, KS"	"20203"	442	41554	1063.7	964.5	1162.8	0.0%
	"Wilson County, KS"	"20205"	2421	172810	1401.0	1345.2	1456.8	0.0%
	"Woodson County, KS"	"20207"	1025	61576	1664.6	1562.7	1766.5	0.0%
	"Wyandotte County, KS"	"20209"	25634	2840780	902.4	891.3	913.4	0.1%
	"Adair County, KY"	"21001"	3276	330048	992.6	958.6	1026.6	0.0%
	"Allen County, KY"	"21003"	3671	348400	1053.7	1019.6	1087.8	0.0%
	"Anderson County, KY"	"21005"	3266	372440	876.9	846.8	907.0	0.0%
	"Ballard County, KY"	"21007"	1925	148201	1298.9	1240.9	1356.9	0.0%
	"Barren County, KY"	"21009"	8043	739097	1088.2	1064.4	1112.0	0.0%
	"Bath County, KY"	"21011"	2444	209168	1168.4	1122.1	1214.8	0.0%
	"Bell County, KY"	"21013"	6764	518194	1305.3	1274.2	1336.4	0.0%
	"Boone County, KY"	"21015"	12123	1981191	611.9	601.0	622.8	0.0%
	"Bourbon County, KY"	"21017"	3698	356649	1036.9	1003.5	1070.3	0.0%
	"Boyd County, KY"	"21019"	10848	886859	1223.2	1200.2	1246.2	0.0%
	"Boyle County, KY"	"21021"	5551	510405	1087.6	1059.0	1116.2	0.0%
	"Bracken County, KY"	"21023"	1625	151758	1070.8	1018.7	1122.8	0.0%
	"Breathitt County, KY"	"21025"	3342	260273	1284.0	1240.5	1327.6	0.0%
	"Breckinridge County, KY"	"21027"	3907	352750	1107.6	1072.9	1142.3	0.0%
	"Bullitt County, KY"	"21029"	8281	1274398	649.8	635.8	663.8	0.0%
	"Butler County, KY"	"21031"	2505	231722	1081.0	1038.7	1123.4	0.0%
	"Caldwell County, KY"	"21033"	3035	231628	1310.3	1263.7	1356.9	0.0%
	"Calloway County, KY"	"21035"	6544	654914	999.2	975.0	1023.4	0.0%
	"Campbell County, KY"	"21037"	15109	1612720	936.9	921.9	951.8	0.0%
	"Carlisle County, KY"	"21039"	1238	92462	1338.9	1264.3	1413.5	0.0%
	"Carroll County, KY"	"21041"	2167	190559	1137.2	1089.3	1185.1	0.0%
	"Carter County, KY"	"21043"	5374	493532	1088.9	1059.8	1118.0	0.0%
	"Casey County, KY"	"21045"	3396	284570	1193.4	1153.2	1233.5	0.0%
	"Christian County, KY"	"21047"	10637	1313548	809.8	794.4	825.2	0.0%
	"Clark County, KY"	"21049"	6385	625624	1020.6	995.5	1045.6	0.0%
	"Clay County, KY"	"21051"	4414	405720	1087.9	1055.8	1120.0	0.0%
	"Clinton County, KY"	"21053"	2236	180316	1240.0	1188.6	1291.4	0.0%
	"Crittenden County, KY"	"21055"	2242	166785	1344.2	1288.6	1399.9	0.0%
	"Cumberland County, KY"	"21057"	1869	125306	1491.5	1423.9	1559.2	0.0%
	"Daviess County, KY"	"21059"	17065	1712164	996.7	981.7	1011.6	0.0%
	"Edmonson County, KY"	"21061"	2169	215116	1008.3	965.9	1050.7	0.0%
	"Elliott County, KY"	"21063"	1312	130643	1004.3	949.9	1058.6	0.0%
	"Estill County, KY"	"21065"	3213	266227	1206.9	1165.1	1248.6	0.0%
	"Fayette County, KY"	"21067"	37321	5165331	722.5	715.2	729.9	0.1%
	"Fleming County, KY"	"21069"	2916	257079	1134.3	1093.1	1175.5	0.0%
	"Floyd County, KY"	"21071"	9015	721488	1249.5	1223.7	1275.3	0.0%
	"Franklin County, KY"	"21073"	8684	881723	984.9	964.2	1005.6	0.0%
	"Fulton County, KY"	"21075"	1924	125332	1535.1	1466.5	1603.7	0.0%
	"Gallatin County, KY"	"21077"	1600	149608	1069.5	1017.1	1121.9	0.0%
	"Garrard County, KY"	"21079"	2684	294262	912.1	877.6	946.6	0.0%
	"Grant County, KY"	"21081"	3688	433556	850.6	823.2	878.1	0.0%
	"Graves County, KY"	"21083"	8074	667572	1209.5	1183.1	1235.8	0.0%
	"Grayson County, KY"	"21085"	5172	455322	1135.9	1104.9	1166.9	0.0%
	"Green County, KY"	"21087"	2439	204145	1194.7	1147.3	1242.2	0.0%
	"Greenup County, KY"	"21089"	7705	660200	1167.1	1141.0	1193.1	0.0%
	"Hancock County, KY"	"21091"	1355	153902	880.4	833.6	927.3	0.0%
	"Hardin County, KY"	"21093"	13878	1808573	767.3	754.6	780.1	0.0%
	"Harlan County, KY"	"21095"	7572	540774	1400.2	1368.7	1431.8	0.0%
	"Harrison County, KY"	"21097"	3710	332306	1116.4	1080.5	1152.4	0.0%
	"Hart County, KY"	"21099"	3609	324872	1110.9	1074.7	1147.1	0.0%
	"Henderson County, KY"	"21101"	8459	823738	1026.9	1005.0	1048.8	0.0%
	"Henry County, KY"	"21103"	2899	276823	1047.2	1009.1	1085.4	0.0%
	"Hickman County, KY"	"21105"	1191	89376	1332.6	1256.9	1408.3	0.0%
	"Hopkins County, KY"	"21107"	10294	839003	1226.9	1203.2	1250.6	0.0%
	"Jackson County, KY"	"21109"	2723	242710	1121.9	1079.8	1164.1	0.0%
	"Jefferson County, KY"	"21111"	129299	13093019	987.5	982.2	992.9	0.3%
	"Jessamine County, KY"	"21113"	6469	824658	784.4	765.3	803.6	0.0%
	"Johnson County, KY"	"21115"	4974	419460	1185.8	1152.9	1218.8	0.0%
	"Kenton County, KY"	"21117"	24610	2834789	868.1	857.3	879.0	0.1%
	"Knott County, KY"	"21119"	3343	300163	1113.7	1076.0	1151.5	0.0%
	"Knox County, KY"	"21121"	6692	569867	1174.3	1146.2	1202.4	0.0%
	"Larue County, KY"	"21123"	2776	249924	1110.7	1069.4	1152.1	0.0%
	"Laurel County, KY"	"21125"	9798	1029719	951.5	932.7	970.4	0.0%
	"Lawrence County, KY"	"21127"	3333	283596	1175.3	1135.4	1215.2	0.0%
	"Lee County, KY"	"21129"	1773	138529	1279.9	1220.3	1339.5	0.0%
	"Leslie County, KY"	"21131"	2591	207822	1246.7	1198.7	1294.7	0.0%
	"Letcher County, KY"	"21133"	5479	438248	1250.2	1217.1	1283.3	0.0%
	"Lewis County, KY"	"21135"	2776	249507	1112.6	1071.2	1154.0	0.0%
	"Lincoln County, KY"	"21137"	4668	437788	1066.3	1035.7	1096.9	0.0%
	"Livingston County, KY"	"21139"	2175	171793	1266.1	1212.9	1319.3	0.0%
	"Logan County, KY"	"21141"	5279	481024	1097.5	1067.8	1127.1	0.0%
	"Lyon County, KY"	"21143"	1946	148878	1307.1	1249.0	1365.2	0.0%
	"McCracken County, KY"	"21145"	14035	1172001	1197.5	1177.7	1217.3	0.0%
	"McCreary County, KY"	"21147"	3322	319396	1040.1	1004.7	1075.5	0.0%
	"McLean County, KY"	"21149"	2131	174258	1222.9	1171.0	1274.8	0.0%
	"Madison County, KY"	"21151"	11219	1443973	777.0	762.6	791.3	0.0%
	"Magoffin County, KY"	"21153"	2557	237183	1078.1	1036.3	1119.9	0.0%
	"Marion County, KY"	"21155"	3422	346979	986.2	953.2	1019.3	0.0%
	"Marshall County, KY"	"21157"	7009	556746	1258.9	1229.4	1288.4	0.0%
	"Martin County, KY"	"21159"	2332	230568	1011.4	970.4	1052.5	0.0%
	"Mason County, KY"	"21161"	3682	308432	1193.8	1155.2	1232.3	0.0%
	"Meade County, KY"	"21163"	3518	515752	682.1	659.6	704.7	0.0%
	"Menifee County, KY"	"21165"	1263	115969	1089.1	1029.0	1149.1	0.0%
	"Mercer County, KY"	"21167"	4421	381026	1160.3	1126.1	1194.5	0.0%
	"Metcalfe County, KY"	"21169"	2268	180791	1254.5	1202.9	1306.1	0.0%
	"Monroe County, KY"	"21171"	2675	200833	1332.0	1281.5	1382.4	0.0%
	"Montgomery County, KY"	"21173"	4429	456178	970.9	942.3	999.5	0.0%
	"Morgan County, KY"	"21175"	2391	249906	956.8	918.4	995.1	0.0%
	"Muhlenberg County, KY"	"21177"	6915	566681	1220.3	1191.5	1249.0	0.0%
	"Nelson County, KY"	"21179"	6192	751720	823.7	803.2	844.2	0.0%
	"Nicholas County, KY"	"21181"	1743	126996	1372.5	1308.1	1436.9	0.0%
	"Ohio County, KY"	"21183"	4741	426082	1112.7	1081.0	1144.4	0.0%
	"Oldham County, KY"	"21185"	5665	1018911	556.0	541.5	570.5	0.0%
	"Owen County, KY"	"21187"	1950	193819	1006.1	961.4	1050.7	0.0%
	"Owsley County, KY"	"21189"	1345	85077	1580.9	1496.4	1665.4	0.0%
	"Pendleton County, KY"	"21191"	2460	264020	931.7	894.9	968.6	0.0%
	"Perry County, KY"	"21193"	6828	515667	1324.1	1292.7	1355.5	0.0%
	"Pike County, KY"	"21195"	14393	1176382	1223.5	1203.5	1243.5	0.0%
	"Powell County, KY"	"21197"	2655	230275	1153.0	1109.1	1196.8	0.0%
	"Pulaski County, KY"	"21199"	12752	1096979	1162.5	1142.3	1182.6	0.0%
	"Robertson County, KY"	"21201"	580	40495	1432.3	1315.7	1548.8	0.0%
	"Rockcastle County, KY"	"21203"	3427	303566	1128.9	1091.1	1166.7	0.0%
	"Rowan County, KY"	"21205"	3604	413696	871.2	842.7	899.6	0.0%
	"Russell County, KY"	"21207"	3758	309117	1215.7	1176.9	1254.6	0.0%
	"Scott County, KY"	"21209"	5118	778558	657.4	639.4	675.4	0.0%
	"Shelby County, KY"	"21211"	5570	717036	776.8	756.4	797.2	0.0%
	"Simpson County, KY"	"21213"	3221	309133	1041.9	1006.0	1077.9	0.0%
	"Spencer County, KY"	"21215"	2018	280868	718.5	687.1	749.8	0.0%
	"Taylor County, KY"	"21217"	4844	434107	1115.9	1084.4	1147.3	0.0%
	"Todd County, KY"	"21219"	2365	220150	1074.3	1031.0	1117.6	0.0%
	"Trigg County, KY"	"21221"	2876	247035	1164.2	1121.7	1206.8	0.0%
	"Trimble County, KY"	"21223"	1537	156289	983.4	934.3	1032.6	0.0%
	"Union County, KY"	"21225"	3061	273734	1118.2	1078.6	1157.9	0.0%
	"Warren County, KY"	"21227"	15208	1941534	783.3	770.8	795.7	0.0%
	"Washington County, KY"	"21229"	2240	207451	1079.8	1035.1	1124.5	0.0%
	"Wayne County, KY"	"21231"	3918	368447	1063.4	1030.1	1096.7	0.0%
	"Webster County, KY"	"21233"	2951	247124	1194.1	1151.1	1237.2	0.0%
	"Whitley County, KY"	"21235"	7944	647042	1227.7	1200.7	1254.7	0.0%
	"Wolfe County, KY"	"21237"	1794	129327	1387.2	1323.0	1451.4	0.0%
	"Woodford County, KY"	"21239"	3741	439486	851.2	823.9	878.5	0.0%
	"Acadia Parish, LA"	"22001"	11334	1092902	1037.1	1018.0	1056.1	0.0%
	"Allen Parish, LA"	"22003"	3853	460161	837.3	810.9	863.8	0.0%
	"Ascension Parish, LA"	"22005"	11063	1778504	622.0	610.4	633.6	0.0%
	"Assumption Parish, LA"	"22007"	3731	418364	891.8	863.2	920.4	0.0%
	"Avoyelles Parish, LA"	"22009"	8775	747341	1174.2	1149.6	1198.7	0.0%
	"Beauregard Parish, LA"	"22011"	6102	625587	975.4	950.9	999.9	0.0%
	"Bienville Parish, LA"	"22013"	3851	263872	1459.4	1413.3	1505.5	0.0%
	"Bossier Parish, LA"	"22015"	16001	2025499	790.0	777.7	802.2	0.0%
	"Caddo Parish, LA"	"22017"	48380	4536313	1066.5	1057.0	1076.0	0.1%
	"Calcasieu Parish, LA"	"22019"	33288	3416169	974.4	964.0	984.9	0.1%
	"Caldwell Parish, LA"	"22021"	2235	183917	1215.2	1164.8	1265.6	0.0%
	"Cameron Parish, LA"	"22023"	1042	146232	712.6	669.3	755.8	0.0%
	"Catahoula Parish, LA"	"22025"	2333	187949	1241.3	1190.9	1291.7	0.0%
	"Claiborne Parish, LA"	"22027"	3539	303035	1167.9	1129.4	1206.3	0.0%
	"Concordia Parish, LA"	"22029"	4248	365530	1162.1	1127.2	1197.1	0.0%
	"De Soto Parish, LA"	"22031"	5215	474098	1100.0	1070.1	1129.8	0.0%
	"East Baton Rouge Parish, LA"	"22033"	63376	7737537	819.1	812.7	825.4	0.1%
	"East Carroll Parish, LA"	"22035"	1673	147206	1136.5	1082.0	1191.0	0.0%
	"East Feliciana Parish, LA"	"22037"	4132	366343	1127.9	1093.5	1162.3	0.0%
	"Evangeline Parish, LA"	"22039"	6788	618749	1097.1	1071.0	1123.2	0.0%
	"Franklin Parish, LA"	"22041"	4867	373773	1302.1	1265.5	1338.7	0.0%
	"Grant Parish, LA"	"22043"	3690	376773	979.4	947.8	1011.0	0.0%
	"Iberia Parish, LA"	"22045"	12499	1319899	947.0	930.4	963.6	0.0%
	"Iberville Parish, LA"	"22047"	5700	598290	952.7	928.0	977.4	0.0%
	"Jackson Parish, LA"	"22049"	3523	285361	1234.6	1193.8	1275.3	0.0%
	"Jefferson Parish, LA"	"22051"	73555	7952106	925.0	918.3	931.7	0.2%
	"Jefferson Davis Parish, LA"	"22053"	6370	564919	1127.6	1099.9	1155.3	0.0%
	"Lafayette Parish, LA"	"22055"	28084	3841806	731.0	722.5	739.6	0.1%
	"Lafourche Parish, LA"	"22057"	14365	1700887	844.6	830.7	858.4	0.0%
	"LaSalle Parish, LA"	"22059"	2997	263019	1139.5	1098.7	1180.3	0.0%
	"Lincoln Parish, LA"	"22061"	6369	816048	780.5	761.3	799.6	0.0%
	"Livingston Parish, LA"	"22063"	15649	2117010	739.2	727.6	750.8	0.0%
	"Madison Parish, LA"	"22065"	2652	224891	1179.2	1134.4	1224.1	0.0%
	"Morehouse Parish, LA"	"22067"	6788	515981	1315.6	1284.3	1346.8	0.0%
	"Natchitoches Parish, LA"	"22069"	6899	704753	978.9	955.8	1002.0	0.0%
