"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	% of Total Deaths
	"Peach County, GA"	"13225"	150	213257	70.3	59.1	81.6	0.0%
	"Pierce County, GA"	"13229"	33	31530	104.7	72.0	147.0	0.0%
	"Pike County, GA"	"13231"	42	36241	115.9	83.5	156.7	0.0%
	"Polk County, GA"	"13233"	68	97441	69.8	54.2	88.5	0.0%
	"Pulaski County, GA"	"13235"	45	64838	69.4	50.6	92.9	0.0%
	"Putnam County, GA"	"13237"	65	104145	62.4	48.2	79.6	0.0%
	"Quitman County, GA"	"13239"	19	21648	Unreliable	52.8	137.1	0.0%
	"Randolph County, GA"	"13243"	68	83978	81.0	62.9	102.7	0.0%
	"Richmond County, GA"	"13245"	1317	1963416	67.1	63.5	70.7	0.2%
	"Rockdale County, GA"	"13247"	263	582807	45.1	39.7	50.6	0.0%
	"Schley County, GA"	"13249"	12	20632	Unreliable	30.1	101.6	0.0%
	"Screven County, GA"	"13251"	101	117328	86.1	69.3	102.9	0.0%
	"Seminole County, GA"	"13253"	46	55154	83.4	61.1	111.2	0.0%
	"Spalding County, GA"	"13255"	232	369594	62.8	54.7	70.8	0.0%
	"Stephens County, GA"	"13257"	57	55785	102.2	77.4	132.4	0.0%
	"Stewart County, GA"	"13259"	64	56874	112.5	86.7	143.7	0.0%
	"Sumter County, GA"	"13261"	186	302401	61.5	52.7	70.3	0.0%
	"Talbot County, GA"	"13263"	68	71642	94.9	73.7	120.3	0.0%
	"Taliaferro County, GA"	"13265"	18	19824	Unreliable	53.8	143.5	0.0%
	"Tattnall County, GA"	"13267"	68	130668	52.0	40.4	66.0	0.0%
	"Taylor County, GA"	"13269"	55	63569	86.5	65.2	112.6	0.0%
	"Telfair County, GA"	"13271"	61	101853	59.9	45.8	76.9	0.0%
	"Terrell County, GA"	"13273"	71	109433	64.9	50.7	81.8	0.0%
	"Thomas County, GA"	"13275"	177	300647	58.9	50.2	67.5	0.0%
	"Tift County, GA"	"13277"	157	210218	74.7	63.0	86.4	0.0%
	"Toombs County, GA"	"13279"	104	123466	84.2	68.0	100.4	0.0%
	"Treutlen County, GA"	"13283"	25	40686	61.4	39.8	90.7	0.0%
	"Troup County, GA"	"13285"	250	397714	62.9	55.1	70.7	0.0%
	"Turner County, GA"	"13287"	35	66530	52.6	36.6	73.2	0.0%
	"Twiggs County, GA"	"13289"	64	72590	88.2	67.9	112.6	0.0%
	"Upson County, GA"	"13293"	121	138702	87.2	71.7	102.8	0.0%
	"Walker County, GA"	"13295"	35	53000	66.0	46.0	91.8	0.0%
	"Walton County, GA"	"13297"	141	221583	63.6	53.1	74.1	0.0%
	"Ware County, GA"	"13299"	140	188808	74.1	61.9	86.4	0.0%
	"Warren County, GA"	"13301"	59	65054	90.7	69.0	117.0	0.0%
	"Washington County, GA"	"13303"	141	202046	69.8	58.3	81.3	0.0%
	"Wayne County, GA"	"13305"	77	108061	71.3	56.2	89.1	0.0%
	"Webster County, GA"	"13307"	27	21145	127.7	84.1	185.8	0.0%
	"Wheeler County, GA"	"13309"	20	46639	42.9	26.2	66.2	0.0%
	"Whitfield County, GA"	"13313"	50	76461	65.4	48.5	86.2	0.0%
	"Wilcox County, GA"	"13315"	46	58062	79.2	58.0	105.7	0.0%
	"Wilkes County, GA"	"13317"	92	81946	112.3	90.5	137.7	0.0%
	"Wilkinson County, GA"	"13319"	59	69875	84.4	64.3	108.9	0.0%
	"Worth County, GA"	"13321"	62	113810	54.5	41.8	69.8	0.0%
	"Hawaii County, HI"	"15001"	23	41536	55.4	35.1	83.1	0.0%
	"Honolulu County, HI"	"15003"	210	572629	36.7	31.7	41.6	0.0%
	"Maui County, HI"	"15009"	23	31855	72.2	45.8	108.3	0.0%
	"Ada County, ID"	"16001"	38	93067	40.8	28.9	56.0	0.0%
	"Canyon County, ID"	"16027"	12	28449	Unreliable	21.8	73.7	0.0%
	"Adams County, IL"	"17001"	37	48875	75.7	53.3	104.3	0.0%
	"Alexander County, IL"	"17003"	40	55195	72.5	51.8	98.7	0.0%
	"Boone County, IL"	"17007"	10	21669	Unreliable	22.1	84.9	0.0%
	"Champaign County, IL"	"17019"	326	455306	71.6	63.8	79.4	0.1%
	"Coles County, IL"	"17029"	13	37000	Unreliable	18.7	60.1	0.0%
	"Cook County, IL"	"17031"	23502	24504131	95.9	94.7	97.1	4.4%
	"DeKalb County, IL"	"17037"	23	117776	19.5	12.4	29.3	0.0%
	"DuPage County, IL"	"17043"	257	776068	33.1	29.1	37.2	0.0%
	"Jackson County, IL"	"17077"	75	159206	47.1	37.1	59.1	0.0%
	"Jefferson County, IL"	"17081"	40	63501	63.0	45.0	85.8	0.0%
	"Kane County, IL"	"17089"	277	548624	50.5	44.5	56.4	0.1%
	"Kankakee County, IL"	"17091"	249	317346	78.5	68.7	88.2	0.0%
	"Kendall County, IL"	"17093"	26	92241	28.2	18.4	41.3	0.0%
	"Knox County, IL"	"17095"	45	77370	58.2	42.4	77.8	0.0%
	"Lake County, IL"	"17097"	583	937358	62.2	57.1	67.2	0.1%
	"LaSalle County, IL"	"17099"	24	45595	52.6	33.7	78.3	0.0%
	"Lee County, IL"	"17103"	18	33874	Unreliable	31.5	84.0	0.0%
	"McHenry County, IL"	"17111"	18	68540	Unreliable	15.6	41.5	0.0%
	"McLean County, IL"	"17113"	125	231554	54.0	44.5	63.4	0.0%
	"Macon County, IL"	"17115"	205	334075	61.4	53.0	69.8	0.0%
	"Madison County, IL"	"17119"	306	394588	77.5	68.9	86.2	0.1%
	"Marion County, IL"	"17121"	29	32480	89.3	59.8	128.2	0.0%
	"Massac County, IL"	"17127"	16	17628	Unreliable	51.9	147.4	0.0%
	"Morgan County, IL"	"17137"	26	42422	61.3	40.0	89.8	0.0%
	"Peoria County, IL"	"17143"	515	615735	83.6	76.4	90.9	0.1%
	"Perry County, IL"	"17145"	10	36444	Unreliable	13.2	50.5	0.0%
	"Pulaski County, IL"	"17153"	37	38322	96.6	68.0	133.1	0.0%
	"Randolph County, IL"	"17157"	24	60639	39.6	25.4	58.9	0.0%
	"Rock Island County, IL"	"17161"	150	255310	58.8	49.3	68.2	0.0%
	"St. Clair County, IL"	"17163"	1437	1451768	99.0	93.9	104.1	0.3%
	"Saline County, IL"	"17165"	25	21348	117.1	75.8	172.9	0.0%
	"Sangamon County, IL"	"17167"	313	421886	74.2	66.0	82.4	0.1%
	"Stephenson County, IL"	"17177"	58	83390	69.6	52.8	89.9	0.0%
	"Vermilion County, IL"	"17183"	182	192670	94.5	80.7	108.2	0.0%
	"Will County, IL"	"17197"	703	1303402	53.9	49.9	57.9	0.1%
	"Williamson County, IL"	"17199"	36	47097	76.4	53.5	105.8	0.0%
	"Winnebago County, IL"	"17201"	632	659847	95.8	88.3	103.2	0.1%
	"Allen County, IN"	"18003"	642	804925	79.8	73.6	85.9	0.1%
	"Bartholomew County, IN"	"18005"	16	33638	Unreliable	27.2	77.2	0.0%
	"Clark County, IN"	"18019"	87	149160	58.3	46.7	71.9	0.0%
	"Delaware County, IN"	"18035"	105	160244	65.5	53.0	78.1	0.0%
	"Elkhart County, IN"	"18039"	154	226292	68.1	57.3	78.8	0.0%
	"Floyd County, IN"	"18043"	50	74932	66.7	49.5	88.0	0.0%
	"Gibson County, IN"	"18051"	13	15364	Unreliable	45.1	144.7	0.0%
	"Grant County, IN"	"18053"	70	101929	68.7	53.5	86.8	0.0%
	"Hamilton County, IN"	"18057"	37	163757	22.6	15.9	31.1	0.0%
	"Hendricks County, IN"	"18063"	26	111947	23.2	15.2	34.0	0.0%
	"Howard County, IN"	"18067"	91	116181	78.3	63.1	96.2	0.0%
	"Johnson County, IN"	"18081"	13	37605	Unreliable	18.4	59.1	0.0%
	"Lake County, IN"	"18089"	2475	2313474	107.0	102.8	111.2	0.5%
	"La Porte County, IN"	"18091"	134	228826	58.6	48.6	68.5	0.0%
	"Madison County, IN"	"18095"	133	207431	64.1	53.2	75.0	0.0%
	"Marion County, IN"	"18097"	3917	4403844	88.9	86.2	91.7	0.7%
	"Monroe County, IN"	"18105"	22	89884	24.5	15.3	37.1	0.0%
	"Porter County, IN"	"18127"	39	81408	47.9	34.1	65.5	0.0%
	"St. Joseph County, IN"	"18141"	541	644744	83.9	76.8	91.0	0.1%
	"Tippecanoe County, IN"	"18157"	53	128399	41.3	30.9	54.0	0.0%
	"Vanderburgh County, IN"	"18163"	254	309876	82.0	71.9	92.0	0.0%
	"Vigo County, IN"	"18167"	82	143254	57.2	45.5	71.1	0.0%
	"Wayne County, IN"	"18177"	47	75792	62.0	45.6	82.5	0.0%
	"Black Hawk County, IA"	"19013"	168	217016	77.4	65.7	89.1	0.0%
	"Clinton County, IA"	"19045"	14	27286	Unreliable	28.1	86.1	0.0%
	"Des Moines County, IA"	"19057"	26	40446	64.3	42.0	94.2	0.0%
	"Dubuque County, IA"	"19061"	15	40831	Unreliable	20.6	60.6	0.0%
	"Johnson County, IA"	"19103"	40	116218	34.4	24.6	46.9	0.0%
	"Lee County, IA"	"19111"	13	23891	Unreliable	29.0	93.0	0.0%
	"Linn County, IA"	"19113"	117	164443	71.1	58.3	84.0	0.0%
	"Polk County, IA"	"19153"	327	486443	67.2	59.9	74.5	0.1%
	"Pottawattamie County, IA"	"19155"	24	27158	88.4	56.6	131.5	0.0%
	"Scott County, IA"	"19163"	161	228860	70.3	59.5	81.2	0.0%
	"Story County, IA"	"19169"	25	43115	58.0	37.5	85.6	0.0%
	"Webster County, IA"	"19187"	17	30751	Unreliable	32.2	88.5	0.0%
	"Woodbury County, IA"	"19193"	40	57932	69.0	49.3	94.0	0.0%
	"Atchison County, KS"	"20005"	17	18274	Unreliable	54.2	148.9	0.0%
	"Cowley County, KS"	"20035"	16	23299	Unreliable	39.3	111.5	0.0%
	"Crawford County, KS"	"20037"	13	18191	Unreliable	38.1	122.2	0.0%
	"Douglas County, KS"	"20045"	43	100612	42.7	30.9	57.6	0.0%
	"Finney County, KS"	"20055"	12	17589	Unreliable	35.3	119.2	0.0%
	"Geary County, KS"	"20061"	85	124203	68.4	54.7	84.6	0.0%
	"Harvey County, KS"	"20079"	15	14138	Unreliable	59.4	175.0	0.0%
	"Johnson County, KS"	"20091"	190	424134	44.8	38.4	51.2	0.0%
	"Labette County, KS"	"20099"	21	21798	96.3	59.6	147.3	0.0%
	"Leavenworth County, KS"	"20103"	66	142613	46.3	35.8	58.9	0.0%
	"Montgomery County, KS"	"20125"	49	42097	116.4	86.1	153.9	0.0%
	"Reno County, KS"	"20155"	24	42959	55.9	35.8	83.1	0.0%
	"Riley County, KS"	"20161"	34	92018	36.9	25.6	51.6	0.0%
	"Saline County, KS"	"20169"	26	42556	61.1	39.9	89.5	0.0%
	"Sedgwick County, KS"	"20173"	733	899240	81.5	75.6	87.4	0.1%
	"Seward County, KS"	"20175"	17	18256	Unreliable	54.2	149.1	0.0%
	"Shawnee County, KS"	"20177"	312	318957	97.8	87.0	108.7	0.1%
	"Wyandotte County, KS"	"20209"	825	783307	105.3	98.1	112.5	0.2%
	"Barren County, KY"	"21009"	24	32840	73.1	46.8	108.7	0.0%
	"Bell County, KY"	"21013"	20	13868	144.2	88.1	222.7	0.0%
	"Boone County, KY"	"21015"	18	55080	Unreliable	19.4	51.6	0.0%
	"Bourbon County, KY"	"21017"	21	24579	85.4	52.9	130.6	0.0%
	"Boyd County, KY"	"21019"	17	27791	Unreliable	35.6	97.9	0.0%
	"Boyle County, KY"	"21021"	18	45850	Unreliable	23.3	62.0	0.0%
	"Caldwell County, KY"	"21033"	12	12870	Unreliable	48.2	162.9	0.0%
	"Calloway County, KY"	"21035"	11	27456	Unreliable	20.0	71.7	0.0%
	"Campbell County, KY"	"21037"	29	42320	68.5	45.9	98.4	0.0%
	"Christian County, KY"	"21047"	230	307827	74.7	65.1	84.4	0.0%
	"Clark County, KY"	"21049"	28	32523	86.1	57.2	124.4	0.0%
	"Daviess County, KY"	"21059"	45	89531	50.3	36.7	67.3	0.0%
	"Fayette County, KY"	"21067"	500	780232	64.1	58.5	69.7	0.1%
	"Franklin County, KY"	"21073"	44	96537	45.6	33.1	61.2	0.0%
	"Fulton County, KY"	"21075"	27	30386	88.9	58.6	129.3	0.0%
	"Graves County, KY"	"21083"	32	33182	96.4	66.0	136.1	0.0%
	"Hardin County, KY"	"21093"	100	236617	42.3	34.0	50.5	0.0%
	"Harlan County, KY"	"21095"	16	14309	Unreliable	63.9	181.6	0.0%
	"Hart County, KY"	"21099"	21	18281	114.9	71.1	175.6	0.0%
	"Henderson County, KY"	"21101"	51	66275	77.0	57.3	101.2	0.0%
	"Hopkins County, KY"	"21107"	48	58833	81.6	60.2	108.2	0.0%
	"Jefferson County, KY"	"21111"	2190	2771418	79.0	75.7	82.3	0.4%
	"Jessamine County, KY"	"21113"	17	30770	Unreliable	32.2	88.5	0.0%
	"Kenton County, KY"	"21117"	108	138138	78.2	63.4	92.9	0.0%
	"Laurel County, KY"	"21125"	10	9706	Unreliable	49.4	189.5	0.0%
	"Lincoln County, KY"	"21137"	16	11706	Unreliable	78.1	222.0	0.0%
	"Logan County, KY"	"21141"	33	36122	91.4	62.9	128.3	0.0%
	"McCracken County, KY"	"21145"	103	135956	75.8	61.1	90.4	0.0%
	"Madison County, KY"	"21151"	41	71171	57.6	41.3	78.2	0.0%
	"Marion County, KY"	"21155"	22	31399	70.1	43.9	106.1	0.0%
	"Mason County, KY"	"21161"	22	22373	98.3	61.6	148.9	0.0%
	"Montgomery County, KY"	"21173"	17	15577	Unreliable	63.6	174.7	0.0%
	"Muhlenberg County, KY"	"21177"	17	28240	Unreliable	35.1	96.4	0.0%
	"Nelson County, KY"	"21179"	35	41969	83.4	58.1	116.0	0.0%
	"Oldham County, KY"	"21185"	17	48678	Unreliable	20.3	55.9	0.0%
	"Pulaski County, KY"	"21199"	18	15082	Unreliable	70.7	188.6	0.0%
	"Scott County, KY"	"21209"	19	45858	Unreliable	24.9	64.7	0.0%
	"Shelby County, KY"	"21211"	38	61717	61.6	43.6	84.5	0.0%
	"Simpson County, KY"	"21213"	21	31973	65.7	40.7	100.4	0.0%
	"Taylor County, KY"	"21217"	22	24122	91.2	57.2	138.1	0.0%
	"Todd County, KY"	"21219"	12	19564	Unreliable	31.7	107.1	0.0%
	"Trigg County, KY"	"21221"	21	22337	94.0	58.2	143.7	0.0%
	"Union County, KY"	"21225"	17	36009	Unreliable	27.5	75.6	0.0%
	"Warren County, KY"	"21227"	96	186999	51.3	41.6	62.7	0.0%
	"Woodford County, KY"	"21239"	15	24776	Unreliable	33.9	99.9	0.0%
	"Acadia Parish, LA"	"22001"	176	202958	86.7	73.9	99.5	0.0%
	"Allen Parish, LA"	"22003"	55	111812	49.2	37.1	64.0	0.0%
	"Ascension Parish, LA"	"22005"	313	391937	79.9	71.0	88.7	0.1%
	"Assumption Parish, LA"	"22007"	121	129592	93.4	76.7	110.0	0.0%
	"Avoyelles Parish, LA"	"22009"	159	225328	70.6	59.6	81.5	0.0%
	"Beauregard Parish, LA"	"22011"	66	86114	76.6	59.3	97.5	0.0%
	"Bienville Parish, LA"	"22013"	92	112978	81.4	65.6	99.9	0.0%
	"Bossier Parish, LA"	"22015"	269	445963	60.3	53.1	67.5	0.1%
	"Caddo Parish, LA"	"22017"	1792	2141233	83.7	79.8	87.6	0.3%
	"Calcasieu Parish, LA"	"22019"	677	864902	78.3	72.4	84.2	0.1%
	"Caldwell Parish, LA"	"22021"	25	32637	76.6	49.6	113.1	0.0%
	"Catahoula Parish, LA"	"22025"	43	56935	75.5	54.7	101.7	0.0%
	"Claiborne Parish, LA"	"22027"	114	151780	75.1	61.3	88.9	0.0%
	"Concordia Parish, LA"	"22029"	107	147044	72.8	59.0	86.6	0.0%
	"De Soto Parish, LA"	"22031"	176	190862	92.2	78.6	105.8	0.0%
	"East Baton Rouge Parish, LA"	"22033"	2779	3435856	80.9	77.9	83.9	0.5%
	"East Carroll Parish, LA"	"22035"	103	100423	102.6	82.8	122.4	0.0%
	"East Feliciana Parish, LA"	"22037"	140	167900	83.4	69.6	97.2	0.0%
	"Evangeline Parish, LA"	"22039"	155	178960	86.6	73.0	100.2	0.0%
	"Franklin Parish, LA"	"22041"	101	119340	84.6	68.1	101.1	0.0%
	"Grant Parish, LA"	"22043"	46	56653	81.2	59.4	108.3	0.0%
	"Iberia Parish, LA"	"22045"	335	426386	78.6	70.2	87.0	0.1%
	"Iberville Parish, LA"	"22047"	197	297673	66.2	56.9	75.4	0.0%
	"Jackson Parish, LA"	"22049"	69	84883	81.3	63.2	102.9	0.0%
	"Jefferson Parish, LA"	"22051"	1842	2075968	88.7	84.7	92.8	0.3%
	"Jefferson Davis Parish, LA"	"22053"	108	101837	106.1	86.1	126.1	0.0%
	"Lafayette Parish, LA"	"22055"	683	991521	68.9	63.7	74.1	0.1%
	"Lafourche Parish, LA"	"22057"	171	230005	74.3	63.2	85.5	0.0%
	"LaSalle Parish, LA"	"22059"	16	32802	Unreliable	27.9	79.2	0.0%
	"Lincoln Parish, LA"	"22061"	177	334149	53.0	45.2	60.8	0.0%
	"Livingston Parish, LA"	"22063"	88	115206	76.4	61.3	94.1	0.0%
	"Madison Parish, LA"	"22065"	122	138559	88.0	72.4	103.7	0.0%
	"Morehouse Parish, LA"	"22067"	199	238219	83.5	71.9	95.1	0.0%
	"Natchitoches Parish, LA"	"22069"	196	290652	67.4	58.0	76.9	0.0%
	"Orleans Parish, LA"	"22071"	5947	4615698	128.8	125.6	132.1	1.1%
	"Ouachita Parish, LA"	"22073"	671	986902	68.0	62.8	73.1	0.1%
	"Plaquemines Parish, LA"	"22075"	78	99884	78.1	61.7	97.5	0.0%
	"Pointe Coupee Parish, LA"	"22077"	141	151148	93.3	77.9	108.7	0.0%
	"Rapides Parish, LA"	"22079"	618	745280	82.9	76.4	89.5	0.1%
	"Red River Parish, LA"	"22081"	45	67133	67.0	48.9	89.7	0.0%
	"Richland Parish, LA"	"22083"	101	137946	73.2	58.9	87.5	0.0%
	"Sabine Parish, LA"	"22085"	57	74028	77.0	58.3	99.8	0.0%
	"St. Bernard Parish, LA"	"22087"	117	122978	95.1	77.9	112.4	0.0%
	"St. Charles Parish, LA"	"22089"	176	246385	71.4	60.9	82.0	0.0%
	"St. Helena Parish, LA"	"22091"	95	103686	91.6	74.1	112.0	0.0%
	"St. James Parish, LA"	"22093"	165	195247	84.5	71.6	97.4	0.0%
	"St. John the Baptist Parish, LA"	"22095"	359	414565	86.6	77.6	95.6	0.1%
	"St. Landry Parish, LA"	"22097"	592	642371	92.2	84.7	99.6	0.1%
	"St. Martin Parish, LA"	"22099"	241	291886	82.6	72.1	93.0	0.0%
	"St. Mary Parish, LA"	"22101"	242	318340	76.0	66.4	85.6	0.0%
	"St. Tammany Parish, LA"	"22103"	356	468171	76.0	68.1	83.9	0.1%
	"Tangipahoa Parish, LA"	"22105"	576	620795	92.8	85.2	100.4	0.1%
	"Tensas Parish, LA"	"22107"	38	55945	67.9	48.1	93.2	0.0%
	"Terrebonne Parish, LA"	"22109"	368	375634	98.0	88.0	108.0	0.1%
	"Union Parish, LA"	"22111"	102	112348	90.8	73.2	108.4	0.0%
	"Vermilion Parish, LA"	"22113"	137	150092	91.3	76.0	106.6	0.0%
	"Vernon Parish, LA"	"22115"	72	153194	47.0	36.8	59.2	0.0%
	"Washington Parish, LA"	"22117"	247	258115	95.7	83.8	107.6	0.0%
	"Webster Parish, LA"	"22119"	185	249137	74.3	63.6	85.0	0.0%
	"West Baton Rouge Parish, LA"	"22121"	118	157802	74.8	61.3	88.3	0.0%
	"West Carroll Parish, LA"	"22123"	30	36601	82.0	55.3	117.0	0.0%
	"West Feliciana Parish, LA"	"22125"	58	133156	43.6	33.1	56.3	0.0%
	"Winn Parish, LA"	"22127"	68	88456	76.9	59.7	97.5	0.0%
	"Androscoggin County, ME"	"23001"	23	57841	39.8	25.2	59.7	0.0%
	"Cumberland County, ME"	"23005"	47	122805	38.3	28.1	50.9	0.0%
	"Kennebec County, ME"	"23011"	17	16861	Unreliable	58.7	161.4	0.0%
	"York County, ME"	"23031"	10	28776	Unreliable	16.7	63.9	0.0%
	"Allegany County, MD"	"24001"	34	99561	34.1	23.6	47.7	0.0%
	"Anne Arundel County, MD"	"24003"	841	1510802	55.7	51.9	59.4	0.2%
	"Baltimore County, MD"	"24005"	2282	3654618	62.4	59.9	65.0	0.4%
	"Calvert County, MD"	"24009"	154	212367	72.5	61.1	84.0	0.0%
	"Caroline County, MD"	"24011"	77	85943	89.6	70.7	112.0	0.0%
	"Carroll County, MD"	"24013"	70	98413	71.1	55.4	89.9	0.0%
	"Cecil County, MD"	"24015"	74	107607	68.8	54.0	86.3	0.0%
	"Charles County, MD"	"24017"	487	985400	49.4	45.0	53.8	0.1%
	"Dorchester County, MD"	"24019"	114	164947	69.1	56.4	81.8	0.0%
	"Frederick County, MD"	"24021"	165	356221	46.3	39.3	53.4	0.0%
	"Harford County, MD"	"24025"	314	534274	58.8	52.3	65.3	0.1%
	"Howard County, MD"	"24027"	323	898928	35.9	32.0	39.9	0.1%
	"Kent County, MD"	"24029"	53	58343	90.8	68.0	118.8	0.0%
	"Montgomery County, MD"	"24031"	1039	3118961	33.3	31.3	35.3	0.2%
	"Prince George's County, MD"	"24033"	6155	10276801	59.9	58.4	61.4	1.2%
	"Queen Anne's County, MD"	"24035"	60	63859	94.0	71.7	120.9	0.0%
	"St. Mary's County, MD"	"24037"	146	270461	54.0	45.2	62.7	0.0%
	"Somerset County, MD"	"24039"	68	199953	34.0	26.4	43.1	0.0%
	"Talbot County, MD"	"24041"	70	93653	74.7	58.3	94.4	0.0%
	"Washington County, MD"	"24043"	118	258890	45.6	37.4	53.8	0.0%
	"Wicomico County, MD"	"24045"	280	427630	65.5	57.8	73.1	0.1%
	"Worcester County, MD"	"24047"	92	135780	67.8	54.6	83.1	0.0%
	"Baltimore city, MD"	"24510"	10855	7372369	147.2	144.5	150.0	2.0%
	"Barnstable County, MA"	"25001"	76	102618	74.1	58.4	92.7	0.0%
	"Berkshire County, MA"	"25003"	43	76286	56.4	40.8	75.9	0.0%
	"Bristol County, MA"	"25005"	307	427258	71.9	63.8	79.9	0.1%
	"Essex County, MA"	"25009"	216	778953	27.7	24.0	31.4	0.0%
	"Hampden County, MA"	"25013"	450	901364	49.9	45.3	54.5	0.1%
	"Hampshire County, MA"	"25015"	18	88368	Unreliable	12.1	32.2	0.0%
	"Middlesex County, MA"	"25017"	409	1360859	30.1	27.1	33.0	0.1%
	"Norfolk County, MA"	"25021"	247	679430	36.4	31.8	40.9	0.0%
	"Plymouth County, MA"	"25023"	398	783725	50.8	45.8	55.8	0.1%
	"Suffolk County, MA"	"25025"	1925	3373782	57.1	54.5	59.6	0.4%
	"Worcester County, MA"	"25027"	245	670651	36.5	32.0	41.1	0.0%
	"Allegan County, MI"	"26005"	23	34612	66.5	42.1	99.7	0.0%
	"Bay County, MI"	"26017"	26	40754	63.8	41.7	93.5	0.0%
	"Berrien County, MI"	"26021"	331	465026	71.2	63.5	78.8	0.1%
	"Calhoun County, MI"	"26025"	264	299475	88.2	77.5	98.8	0.0%
	"Cass County, MI"	"26027"	39	61559	63.4	45.1	86.6	0.0%
	"Eaton County, MI"	"26045"	67	134162	49.9	38.7	63.4	0.0%
	"Genesee County, MI"	"26049"	1663	1661456	100.1	95.3	104.9	0.3%
	"Ingham County, MI"	"26065"	397	667639	59.5	53.6	65.3	0.1%
	"Jackson County, MI"	"26075"	129	258363	49.9	41.3	58.5	0.0%
	"Kalamazoo County, MI"	"26077"	367	528007	69.5	62.4	76.6	0.1%
	"Kent County, MI"	"26081"	710	1174767	60.4	56.0	64.9	0.1%
	"Lake County, MI"	"26085"	15	22188	Unreliable	37.8	111.5	0.0%
	"Lenawee County, MI"	"26091"	25	52967	47.2	30.5	69.7	0.0%
	"Livingston County, MI"	"26093"	14	21526	Unreliable	35.6	109.1	0.0%
	"Macomb County, MI"	"26099"	719	1134102	63.4	58.8	68.0	0.1%
	"Mecosta County, MI"	"26107"	12	27849	Unreliable	22.3	75.3	0.0%
	"Monroe County, MI"	"26115"	51	69385	73.5	54.7	96.6	0.0%
	"Muskegon County, MI"	"26121"	369	471937	78.2	70.2	86.2	0.1%
	"Newaygo County, MI"	"26123"	16	13055	Unreliable	70.1	199.0	0.0%
	"Oakland County, MI"	"26125"	1749	2854608	61.3	58.4	64.1	0.3%
	"Ottawa County, MI"	"26139"	48	87711	54.7	40.3	72.6	0.0%
	"Saginaw County, MI"	"26145"	739	731879	101.0	93.7	108.3	0.1%
	"St. Clair County, MI"	"26147"	59	83625	70.6	53.7	91.0	0.0%
	"St. Joseph County, MI"	"26149"	29	36708	79.0	52.9	113.5	0.0%
	"Van Buren County, MI"	"26159"	65	71410	91.0	70.3	116.0	0.0%
	"Washtenaw County, MI"	"26161"	494	837988	59.0	53.8	64.1	0.1%
	"Wayne County, MI"	"26163"	15829	14337079	110.4	108.7	112.1	3.0%
	"Anoka County, MN"	"27003"	93	251195	37.0	29.9	45.4	0.0%
	"Blue Earth County, MN"	"27013"	13	32052	Unreliable	21.6	69.4	0.0%
	"Dakota County, MN"	"27037"	126	342314	36.8	30.4	43.2	0.0%
	"Hennepin County, MN"	"27053"	1783	2533450	70.4	67.1	73.6	0.3%
	"Olmsted County, MN"	"27109"	78	123201	63.3	50.0	79.0	0.0%
	"Ramsey County, MN"	"27123"	646	1035286	62.4	57.6	67.2	0.1%
	"St. Louis County, MN"	"27137"	43	59552	72.2	52.3	97.3	0.0%
	"Scott County, MN"	"27139"	33	60988	54.1	37.2	76.0	0.0%
	"Stearns County, MN"	"27145"	48	78087	61.5	45.3	81.5	0.0%
	"Washington County, MN"	"27163"	52	153380	33.9	25.3	44.5	0.0%
	"Adams County, MS"	"28001"	300	318055	94.3	83.6	105.0	0.1%
	"Alcorn County, MS"	"28003"	65	76622	84.8	65.5	108.1	0.0%
	"Amite County, MS"	"28005"	100	99589	100.4	80.7	120.1	0.0%
	"Attala County, MS"	"28007"	168	145527	115.4	98.0	132.9	0.0%
	"Benton County, MS"	"28009"	52	55862	93.1	69.5	122.1	0.0%
	"Bolivar County, MS"	"28011"	356	422055	84.3	75.6	93.1	0.1%
	"Calhoun County, MS"	"28013"	82	77351	106.0	84.3	131.6	0.0%
	"Carroll County, MS"	"28015"	65	66483	97.8	75.5	124.6	0.0%
	"Chickasaw County, MS"	"28017"	123	139478	88.2	72.6	103.8	0.0%
	"Choctaw County, MS"	"28019"	50	49023	102.0	75.7	134.5	0.0%
	"Claiborne County, MS"	"28021"	165	155610	106.0	89.9	122.2	0.0%
	"Clarke County, MS"	"28023"	94	105698	88.9	71.9	108.8	0.0%
	"Clay County, MS"	"28025"	139	218685	63.6	53.0	74.1	0.0%
	"Coahoma County, MS"	"28027"	446	361332	123.4	112.0	134.9	0.1%
	"Copiah County, MS"	"28029"	215	269387	79.8	69.1	90.5	0.0%
	"Covington County, MS"	"28031"	144	125470	114.8	96.0	133.5	0.0%
	"DeSoto County, MS"	"28033"	226	536734	42.1	36.6	47.6	0.0%
	"Forrest County, MS"	"28035"	355	477335	74.4	66.6	82.1	0.1%
	"Franklin County, MS"	"28037"	49	52101	94.0	69.6	124.3	0.0%
	"George County, MS"	"28039"	27	34193	79.0	52.0	114.9	0.0%
	"Greene County, MS"	"28041"	34	64947	52.4	36.3	73.2	0.0%
	"Grenada County, MS"	"28043"	192	167136	114.9	98.6	131.1	0.0%
	"Hancock County, MS"	"28045"	50	62498	80.0	59.4	105.5	0.0%
	"Harrison County, MS"	"28047"	647	796008	81.3	75.0	87.5	0.1%
	"Hinds County, MS"	"28049"	2397	2988181	80.2	77.0	83.4	0.4%
